Fecha-Hora  (UTC),Lat(°),Long(°),Prof(Km),Mag.,Tipo Mag.,Rms(Seg),Gap(°),Error Lat(Km),Error Long(Km),Error Prof(Km),Region,Estado,lat_corregida,lon_corregida,municipio,departamento,cod_municipio,cod_departamento
43781.47275462963,7350,-74165,0.011,4.5689,MLr_vmm,0.5,237,45690.0,45690.0,45904.0,"San Pablo - Bolívar, Colombia",Manual,7.35,-74.165,SAN PABLO,BOLÍVAR,670,13
43782.4653125,8924,-73610,0.036,4.5658,MLr_vmm,0.4,138,45870.0,45870.0,45874.0,"Pailitas - Cesar, Colombia",Manual,8.924,-73.61,PAILITAS,CESAR,517,20
43783.14482638889,5852,-74245,0.001,0.0001,MLr_vmm,0.7,102,45717.0,45717.0,45751.0,"Bolivar - Santander, Colombia",Manual,5.852,-74.245,BOLÍVAR,SANTANDER,101,68
43784.49480324074,6279,-74712,0.009,4.5689,MLr_vmm,0.6,115,45689.0,45689.0,45780.0,"Caracolí - Antioquia, Colombia",Manual,6.279,-74.712,CARACOLÍ,ANTIOQUIA,142,05
43785.90037037037,9031,-73530,0.037,4.5717,MLr_vmm,0.5,145,45690.0,45690.0,45749.0,"Chimichagua - Cesar, Colombia",Manual,9.031,-73.53,CHIMICHAGUA,CESAR,175,20
43786.07782407408,8954,-73651,-0.001,9e-05,MLr_vmm,0.2,173,45689.0,45689.0,45659.0,"Pailitas - Cesar, Colombia",Manual,8.954,-73.651,PAILITAS,CESAR,517,20
43786.438796296294,9023,-73969,0.002,4.5748,MLr_vmm,0.2,131,0.5,0.5,45717.0,"El Banco - Magdalena, Colombia",Manual,9.023,-73.969,EL BANCO,MAGDALENA,245,47
43786.439363425925,9024,-73968,0.002,4.5717,MLr_vmm,0.1,131,0.4,0.4,45839.0,"El Banco - Magdalena, Colombia",Manual,9.024,-73.968,EL BANCO,MAGDALENA,245,47
43786.813425925924,6442,-74258,0.017,4.5778,MLr_vmm,0.2,144,45748.0,45748.0,45690.0,"Cimitarra - Santander, Colombia",Manual,6.442,-74.258,CIMITARRA,SANTANDER,190,68
43787.422118055554,6792,-73912,0.023,0.0001,MLr_vmm,0.3,116,0.6,0.6,45718.0,"Simacota - Santander, Colombia",Manual,6.792,-73.912,SIMACOTA,SANTANDER,745,68
43788.583078703705,6134,-74122,0.018,4.5778,MLr_vmm,0.6,63,0.9,0.9,45718.0,"Bolivar - Santander, Colombia",Manual,6.134,-74.122,BOLÍVAR,SANTANDER,101,68
43789.71194444445,6436,-74395,0.009,4.5718,MLr_vmm,0.8,57,1.0,1.0,2.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.436,-74.395,PUERTO BERRÍO,ANTIOQUIA,579,05
43789.74254629629,7345,-74174,0.005,4.5778,MLr_vmm,0.5,84,0.8,0.8,3.0,"San Pablo - Bolívar, Colombia",Manual,7.345,-74.174,SAN PABLO,BOLÍVAR,670,13
43789.95141203704,6696,-73496,0.04,0.0001,MLr_vmm,0.4,108,45717.0,45717.0,45717.0,"El Carmen - Santander, Colombia",Manual,6.696,-73.496,EL CARMEN,SANTANDER,235,68
43790.407488425924,6982,-74053,0.003,9e-05,MLr_vmm,0.4,127,0.7,0.7,45749.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.982,-74.053,YONDÓ (Casabe),ANTIOQUIA,893,05
43792.10107638889,6714,-74031,0.008,4.5658,MLr_vmm,0.6,177,45691.0,45691.0,45693.0,"Puerto Parra - Santander, Colombia",Manual,6.714,-74.031,PUERTO PARRA,SANTANDER,573,68
43793.41318287037,7746,-74243,0.047,4.5717,MLr_vmm,0.7,117,45778.0,45778.0,45875.0,"Santa Rosa del Sur - Bolívar, Colombia",Manual,7.746,-74.243,SANTA ROSA DEL SUR,BOLÍVAR,688,13
43794.35959490741,6594,-73598,0.01,4.5689,MLr_vmm,0.5,63,0.7,0.7,45871.0,"El Carmen - Santander, Colombia",Manual,6.594,-73.598,EL CARMEN,SANTANDER,235,68
43796.19587962963,6677,-74529,0.015,4.5717,MLr_vmm,0.8,73,45689.0,45689.0,45779.0,"Yolombó - Antioquia, Colombia",Manual,6.677,-74.529,YOLOMBÓ,ANTIOQUIA,890,05
43797.8852662037,6778,-73542,0.001,4.5658,MLr_vmm,0.2,103,0.4,0.4,45689.0,"El Carmen - Santander, Colombia",Manual,6.778,-73.542,EL CARMEN,SANTANDER,235,68
43798.14740740741,7656,-73826,0.045,7e-05,MLr_vmm,0.4,217,3.0,3.0,45754.0,"San Pablo - Bolívar, Colombia",Manual,7.656,-73.826,SAN PABLO,BOLÍVAR,670,13
43799.28625,8756,-73512,0.036,4.5689,MLr_vmm,0.3,135,45658.0,45658.0,45870.0,"La Gloria - Cesar, Colombia",Manual,8.756,-73.512,LA GLORIA,CESAR,383,20
43799.30563657408,7430,-74191,0.009,4.5658,MLr_vmm,0.4,188,45658.0,45658.0,45690.0,"San Pablo - Bolívar, Colombia",Manual,7.43,-74.191,SAN PABLO,BOLÍVAR,670,13
43799.62773148148,6548,-74141,0.018,4.5689,MLr_vmm,0.4,101,45658.0,45658.0,2.0,"Cimitarra - Santander, Colombia",Manual,6.548,-74.141,CIMITARRA,SANTANDER,190,68
43800.07806712963,9882,-73291,0.0,4.5689,MLr_4,1.0,157,45691.0,45691.0,45904.0,"Agustín Codazzi - Cesar, Colombia",Manual,9.882,-73.291,AGUSTÍN CODAZZI,CESAR,013,20
43801.21775462963,7057,-73831,0.021,7e-05,MLr_vmm,0.8,126,45719.0,45719.0,45663.0,"Barrancabermeja - Santander, Colombia",Manual,7.057,-73.831,BARRANCABERMEJA,SANTANDER,081,68
43801.66479166667,7098,-74128,0.002,4.5901,MLr_vmm,0.6,131,0.8,0.8,2.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.098,-74.128,YONDÓ (Casabe),ANTIOQUIA,893,05
43801.679236111115,7154,-74167,0.008,4.5717,MLr_vmm,0.4,193,45658.0,45658.0,45749.0,"Cantagallo - Bolívar, Colombia",Manual,7.154,-74.167,CANTAGALLO,BOLÍVAR,160,13
43802.419907407406,7696,-74209,0.008,4.5717,MLr_vmm,0.4,182,45658.0,45658.0,45781.0,"Simití - Bolívar, Colombia",Manual,7.696,-74.209,SIMITÍ,BOLÍVAR,744,13
43803.89215277778,8742,-73976,0.0,4.5659,MLr_vmm,0.6,83,0.7,0.7,45870.0,"San Martin de Loba - Bolívar, Colombia",Manual,8.742,-73.976,SAN MARTÍN DE LOBA,BOLÍVAR,667,13
43805.33696759259,6286,-74718,0.002,4.5717,MLr_vmm,0.6,153,45839.0,45839.0,45692.0,"Caracolí - Antioquia, Colombia",Manual,6.286,-74.718,CARACOLÍ,ANTIOQUIA,142,05
43805.35575231481,7155,-74149,0.006,4.5839,MLr_vmm,0.8,104,45689.0,45689.0,45780.0,"Cantagallo - Bolívar, Colombia",Manual,7.155,-74.149,CANTAGALLO,BOLÍVAR,160,13
43805.982141203705,7351,-74176,0.001,4.5809,MLr_vmm,0.8,140,45658.0,45658.0,45840.0,"San Pablo - Bolívar, Colombia",Manual,7.351,-74.176,SAN PABLO,BOLÍVAR,670,13
43806.19730324074,7783,-74042,0.004,4.5689,MLr_vmm,0.2,293,45718.0,45718.0,45661.0,"Simití - Bolívar, Colombia",Manual,7.783,-74.042,SIMITÍ,BOLÍVAR,744,13
43806.81728009259,6477,-74083,0.024,4.5901,MLr_vmm,0.6,59,0.8,0.8,45901.0,"Cimitarra - Santander, Colombia",Manual,6.477,-74.083,CIMITARRA,SANTANDER,190,68
43808.1171875,8572,-74027,0.031,4.5778,MLr_vmm,0.5,81,45658.0,45658.0,2.0,"Norosi - Bolívar, Colombia",Manual,8.572,-74.027,NOROSÍ,BOLÍVAR,490,13
43810.245775462965,8819,-73568,0.0,4.5717,MLr_vmm,0.4,180,45901.0,45901.0,45719.0,"Pelaya - Cesar, Colombia",Manual,8.819,-73.568,PELAYA,CESAR,550,20
43810.78228009259,5950,-74896,0.0,9e-05,MLr_vmm,0.6,106,45717.0,45717.0,45692.0,"San Luis - Antioquia, Colombia",Manual,5.95,-74.896,SAN LUIS,ANTIOQUIA,660,05
43811.96630787037,6313,-74594,0.023,4.5658,MLr_vmm,0.5,162,45779.0,45779.0,45811.0,"Puerto Berrío - Antioquia, Colombia",Manual,6.313,-74.594,PUERTO BERRÍO,ANTIOQUIA,579,05
43812.947858796295,6680,-73775,0.045,4.5717,MLr_vmm,0.5,95,0.9,0.9,45719.0,"Simacota - Santander, Colombia",Manual,6.68,-73.775,SIMACOTA,SANTANDER,745,68
43815.193923611114,6637,-74219,0.0,0.0001,MLr_vmm,45809.0,125,45811.0,45811.0,45787.0,"Cimitarra - Santander, Colombia",Manual,6.637,-74.219,CIMITARRA,SANTANDER,190,68
43815.32172453704,8670,-74102,0.028,4.5809,MLr_vmm,0.6,94,45690.0,45690.0,45720.0,"San Martin de Loba - Bolívar, Colombia",Manual,8.67,-74.102,SAN MARTÍN DE LOBA,BOLÍVAR,667,13
43815.79209490741,8698,-74145,0.002,4.5809,MLr_vmm,0.8,131,45659.0,45659.0,45693.0,"Barranco de Loba - Bolívar, Colombia",Manual,8.698,-74.145,BARRANCO DE LOBA,BOLÍVAR,074,13
43817.721342592595,6414,-74126,0.035,4.5748,MLr_vmm,0.5,162,45779.0,45779.0,45872.0,"Cimitarra - Santander, Colombia",Manual,6.414,-74.126,CIMITARRA,SANTANDER,190,68
43817.78556712963,5865,-74678,0.0,0.0001,MLr_vmm,0.4,164,0.6,0.6,45809.0,"Sonsón - Antioquia, Colombia",Manual,5.865,-74.678,SONSÓN,ANTIOQUIA,756,05
43817.810891203706,7334,-73588,0.039,4.5689,MLr_vmm,0.6,111,45809.0,45809.0,45778.0,"Sabana de Torres - Santander, Colombia",Manual,7.334,-73.588,SABANA DE TORRES,SANTANDER,655,68
43817.94630787037,5904,-74867,0.002,9e-05,MLr_vmm,0.5,99,0.8,0.8,45810.0,"San Francisco - Antioquia, Colombia",Manual,5.904,-74.867,SAN FRANCISCO,ANTIOQUIA,652,05
43818.26414351852,5997,-73925,0.0,4.5809,MLr_vmm,0.8,106,45809.0,45809.0,45812.0,"Sucre - Santander, Colombia",Manual,5.997,-73.925,SUCRE,SANTANDER,773,68
43818.31475694444,6037,-73942,0.002,4.5809,MLr_vmm,1.0,72,45870.0,45870.0,45782.0,"Sucre - Santander, Colombia",Manual,6.037,-73.942,SUCRE,SANTANDER,773,68
43818.34851851852,7050,-74193,0.04,4.5717,MLr_vmm,0.5,169,45779.0,45779.0,45751.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.05,-74.193,YONDÓ (Casabe),ANTIOQUIA,893,05
43818.60403935185,9408,-73597,0.0,4.587,MLr_4,1.0,75,45809.0,45809.0,45661.0,"Chiriguaná - Cesar, Colombia",Manual,9.408,-73.597,CHIRIGUANÁ,CESAR,178,20
43819.3783912037,6910,-74594,0.015,4.5718,MLr_vmm,1.0,42,45658.0,45658.0,45691.0,"Vegachí - Antioquia, Colombia",Manual,6.91,-74.594,VEGACHÍ,ANTIOQUIA,858,05
43820.01304398148,7280,-73897,0.027,4.5689,MLr_vmm,0.8,124,45718.0,45718.0,45692.0,"Puerto Wilches - Santander, Colombia",Manual,7.28,-73.897,PUERTO WILCHES,SANTANDER,575,68
43820.080729166664,8492,-73682,0.039,4.5778,MLr_vmm,0.5,165,45812.0,45812.0,45751.0,"La Gloria - Cesar, Colombia",Manual,8.492,-73.682,LA GLORIA,CESAR,383,20
43820.90016203704,7548,-73975,0.019,0.0001,MLr_vmm,0.3,296,45902.0,45902.0,45749.0,"San Pablo - Bolívar, Colombia",Manual,7.548,-73.975,SAN PABLO,BOLÍVAR,670,13
43821.11574074074,6192,-74732,0.01,0.0002,MLr_vmm,0.9,77,45689.0,45689.0,45720.0,"Puerto Nare - Antioquia, Colombia",Manual,6.192,-74.732,PUERTO NARE,ANTIOQUIA,585,05
43822.04945601852,7450,-73966,0.018,4.5658,MLr_vmm,0.1,159,0.3,0.3,0.8,"San Pablo - Bolívar, Colombia",Manual,7.45,-73.966,SAN PABLO,BOLÍVAR,670,13
43822.35506944444,6797,-73907,0.015,4.5778,MLr_vmm,0.5,56,0.8,0.8,2.0,"Simacota - Santander, Colombia",Manual,6.797,-73.907,SIMACOTA,SANTANDER,745,68
43824.583761574075,6435,-74253,0.008,4.5901,MLr_vmm,0.5,57,0.7,0.7,45901.0,"Cimitarra - Santander, Colombia",Manual,6.435,-74.253,CIMITARRA,SANTANDER,190,68
43825.52496527778,6054,-73946,0.05,4.5689,MLr_vmm,0.2,116,45809.0,45809.0,45813.0,"Sucre - Santander, Colombia",Manual,6.054,-73.946,SUCRE,SANTANDER,773,68
43826.02459490741,5873,-74530,0.002,4.5809,MLr_vmm,0.3,183,45717.0,45717.0,45718.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.873,-74.53,PUERTO BOYACÁ,BOYACÁ,572,15
43826.70914351852,6830,-73572,0.001,0.0001,MLr_vmm,0.4,69,0.8,0.8,45749.0,"San Vicente de Chucurí - Santander, Colombia",Manual,6.83,-73.572,SAN VICENTE DE CHUCURÍ,SANTANDER,689,68
43826.804456018515,6356,-74738,-0.002,4.5778,MLr_vmm,0.5,128,45778.0,45778.0,45811.0,"Caracolí - Antioquia, Colombia",Manual,6.356,-74.738,CARACOLÍ,ANTIOQUIA,142,05
43827.05689814815,6655,-74091,0.006,4.5717,MLr_vmm,0.4,121,1.0,1.0,45718.0,"Puerto Parra - Santander, Colombia",Manual,6.655,-74.091,PUERTO PARRA,SANTANDER,573,68
43827.36800925926,7733,-73868,0.0,0.0001,MLr_vmm,45658.0,150,45779.0,45779.0,45907.0,"Simití - Bolívar, Colombia",Manual,7.733,-73.868,SIMITÍ,BOLÍVAR,744,13
43827.52166666667,7934,-73908,0.036,4.5748,MLr_vmm,0.6,194,45718.0,45718.0,45718.0,"Simití - Bolívar, Colombia",Manual,7.934,-73.908,SIMITÍ,BOLÍVAR,744,13
43828.77230324074,5831,-74357,0.023,5.9999999999999995e-05,MLr_vmm,0.3,103,0.9,0.9,45812.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.831,-74.357,PUERTO BOYACÁ,BOYACÁ,572,15
43829.12510416667,7716,-73705,0.033,9e-05,MLr_vmm,0.3,130,1.0,1.0,3.0,"Rionegro - Santander, Colombia",Manual,7.716,-73.705,RIONEGRO,SANTANDER,615,68
43829.13581018519,7696,-73750,0.042,9e-05,MLr_vmm,0.3,100,45689.0,45689.0,3.0,"Rionegro - Santander, Colombia",Manual,7.696,-73.75,RIONEGRO,SANTANDER,615,68
43829.58436342593,7798,-73309,0.028,0.0001,MLr_vmm,0.3,128,0.7,0.7,45840.0,"La Esperanza - Norte de Santander, Colombia",Manual,7.798,-73.309,LA ESPERANZA,NORTE DE SANTANDER,385,54
43830.72729166667,6433,-73737,0.007,4.5778,MLr_vmm,0.6,89,0.9,0.9,45660.0,"Landázuri - Santander, Colombia",Manual,6.433,-73.737,LANDÁZURI,SANTANDER,385,68
43831.12263888889,8950,-74020,0.004,4.5658,MLr_vmm,0.3,175,0.9,0.9,45719.0,"San Martin de Loba - Bolívar, Colombia",Manual,8.95,-74.02,SAN MARTÍN DE LOBA,BOLÍVAR,667,13
43831.1587037037,6637,-74064,0.008,4.5902,MLr_vmm,0.7,44,0.6,0.6,45809.0,"Puerto Parra - Santander, Colombia",Manual,6.637,-74.064,PUERTO PARRA,SANTANDER,573,68
43831.22016203704,7249,-73173,0.002,9e-05,MLr_vmm,0.2,144,0.8,0.8,45906.0,"Rionegro - Santander, Colombia",Manual,7.249,-73.173,RIONEGRO,SANTANDER,615,68
43831.31611111111,6918,-74120,0.008,0.0001,MLr_vmm,0.4,150,0.8,0.8,45719.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.918,-74.12,YONDÓ (Casabe),ANTIOQUIA,893,05
43831.79238425926,6662,-73784,0.043,4.5658,MLr_vmm,0.4,95,0.7,0.7,45871.0,"Simacota - Santander, Colombia",Manual,6.662,-73.784,SIMACOTA,SANTANDER,745,68
43834.13144675926,7627,-73972,0.02,9e-05,MLr_vmm,0.7,96,45778.0,45778.0,3.0,"San Pablo - Bolívar, Colombia",Manual,7.627,-73.972,SAN PABLO,BOLÍVAR,670,13
43834.84731481481,7536,-74000,0.033,8e-05,MLr_vmm,0.3,167,0.6,0.6,45717.0,"San Pablo - Bolívar, Colombia",Manual,7.536,-74.0,SAN PABLO,BOLÍVAR,670,13
43836.045752314814,8294,-73299,0.013,4.5658,MLr_vmm,0.2,189,45658.0,45658.0,45658.0,"Ocaña - Norte de Santander, Colombia",Manual,8.294,-73.299,OCAÑA,NORTE DE SANTANDER,498,54
43836.35219907408,7354,-74172,0.006,0.0002,MLr_vmm,0.4,95,0.6,0.6,45749.0,"San Pablo - Bolívar, Colombia",Manual,7.354,-74.172,SAN PABLO,BOLÍVAR,670,13
43837.55574074074,6749,-73477,0.037,7e-05,MLr_vmm,0.3,103,45717.0,45717.0,45870.0,"El Carmen - Santander, Colombia",Manual,6.749,-73.477,EL CARMEN,SANTANDER,235,68
43837.79240740741,6573,-74154,0.018,4.5748,MLr_vmm,0.6,59,0.8,0.8,45901.0,"Cimitarra - Santander, Colombia",Manual,6.573,-74.154,CIMITARRA,SANTANDER,190,68
43842.195856481485,6212,-73657,0.003,4.5748,MLr_vmm,0.6,76,45717.0,45717.0,45873.0,"La Paz - Santander, Colombia",Manual,6.212,-73.657,LA PAZ,SANTANDER,397,68
43842.787407407406,7195,-74027,0.037,9e-05,MLr_vmm,0.2,156,45659.0,45659.0,45841.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.195,-74.027,YONDÓ (Casabe),ANTIOQUIA,893,05
43842.78787037037,9995,-73679,0.019,4.5689,MLr_4,0.2,216,45658.0,45658.0,45748.0,"Valledupar - Cesar, Colombia",Manual,9.995,-73.679,VALLEDUPAR,CESAR,001,20
43843.76111111111,7744,-73806,0.037,8e-05,MLr_vmm,0.1,206,45778.0,45778.0,45658.0,"Puerto Wilches - Santander, Colombia",Manual,7.744,-73.806,PUERTO WILCHES,SANTANDER,575,68
43844.31392361111,7090,-74458,0.05,4.5717,MLr_vmm,0.8,122,45870.0,45870.0,45696.0,"Remedios - Antioquia, Colombia",Manual,7.09,-74.458,REMEDIOS,ANTIOQUIA,604,05
43845.92752314815,7393,-73774,0.027,0.0001,MLr_vmm,0.6,104,45717.0,45717.0,45659.0,"Puerto Wilches - Santander, Colombia",Manual,7.393,-73.774,PUERTO WILCHES,SANTANDER,575,68
43847.08351851852,6176,-74649,0.003,9e-05,MLr_vmm,0.5,117,45870.0,45870.0,45756.0,"Puerto Nare - Antioquia, Colombia",Manual,6.176,-74.649,PUERTO NARE,ANTIOQUIA,585,05
43847.26696759259,5821,-74387,0.011,4.5809,MLr_vmm,0.6,83,1.0,1.0,45811.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.821,-74.387,PUERTO BOYACÁ,BOYACÁ,572,15
43847.99488425926,8996,-74024,0.026,4.5689,MLr_vmm,0.4,137,45689.0,45689.0,45665.0,"Hatillo de Loba - Bolívar, Colombia",Manual,8.996,-74.024,HATILLO DE LOBA,BOLÍVAR,300,13
43848.31431712963,5841,-74428,0.029,4.5689,MLr_vmm,0.3,135,0.9,0.9,45809.0,"Puerto Boyacá - Boyacá, Colombia",Manual,5.841,-74.428,PUERTO BOYACÁ,BOYACÁ,572,15
43848.40315972222,7073,-74302,0.0,4.5658,MLr_vmm,45689.0,287,45751.0,45751.0,45906.0,"San Pablo - Bolívar, Colombia",Manual,7.073,-74.302,SAN PABLO,BOLÍVAR,670,13
43849.130277777775,9004,-74026,0.021,4.5839,MLr_vmm,0.4,83,0.7,0.7,45718.0,"Hatillo de Loba - Bolívar, Colombia",Manual,9.004,-74.026,HATILLO DE LOBA,BOLÍVAR,300,13
43850.215578703705,6251,-74298,0.039,4.5689,MLr_vmm,0.3,74,0.9,0.9,1.0,"Cimitarra - Santander, Colombia",Manual,6.251,-74.298,CIMITARRA,SANTANDER,190,68
43850.21827546296,7363,-74210,0.004,4.5809,MLr_vmm,0.6,90,0.9,0.9,45660.0,"San Pablo - Bolívar, Colombia",Manual,7.363,-74.21,SAN PABLO,BOLÍVAR,670,13
43850.431226851855,7319,-73148,0.003,4.5689,MLr_vmm,0.8,98,45658.0,45658.0,45661.0,"Rionegro - Santander, Colombia",Manual,7.319,-73.148,RIONEGRO,SANTANDER,615,68
43850.61734953704,9928,-73278,0.003,4.5748,MLr_4,0.6,142,45840.0,45840.0,45719.0,"Agustín Codazzi - Cesar, Colombia",Manual,9.928,-73.278,AGUSTÍN CODAZZI,CESAR,013,20
43851.08054398148,7070,-73342,0.001,0.0001,MLr_vmm,0.4,77,0.8,0.8,45839.0,"Girón - Santander, Colombia",Manual,7.07,-73.342,GIRÓN,SANTANDER,307,68
43851.11605324074,8686,-74069,0.036,4.5717,MLr_vmm,0.4,127,45717.0,45717.0,45659.0,"San Martin de Loba - Bolívar, Colombia",Manual,8.686,-74.069,SAN MARTÍN DE LOBA,BOLÍVAR,667,13
43851.46640046296,6083,-74224,0.01,4.5717,MLr_vmm,0.3,100,0.6,0.6,45690.0,"Cimitarra - Santander, Colombia",Manual,6.083,-74.224,CIMITARRA,SANTANDER,190,68
43851.76513888889,6115,-74263,0.007,4.5717,MLr_vmm,0.4,63,0.6,0.6,45870.0,"Bolivar - Santander, Colombia",Manual,6.115,-74.263,BOLÍVAR,SANTANDER,101,68
43851.87571759259,7012,-74099,0.001,4.5658,MLr_vmm,0.4,154,0.8,0.8,45779.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,7.012,-74.099,YONDÓ (Casabe),ANTIOQUIA,893,05
43852.25655092593,7187,-73323,0.04,9e-05,MLr_vmm,0.5,119,45717.0,45717.0,45778.0,"Lebrija - Santander, Colombia",Manual,7.187,-73.323,LEBRIJA,SANTANDER,406,68
43852.79388888889,6506,-73531,0.024,0.0001,MLr_vmm,0.3,128,1.0,1.0,45662.0,"Simacota - Santander, Colombia",Manual,6.506,-73.531,SIMACOTA,SANTANDER,745,68
43852.8746875,6057,-74288,0.01,4.5778,MLr_vmm,0.7,54,45658.0,45658.0,5.0,"Puerto Boyacá - Boyacá, Colombia",Manual,6.057,-74.288,PUERTO BOYACÁ,BOYACÁ,572,15
43853.028032407405,6910,-74147,0.017,4.5689,MLr_vmm,0.4,130,0.9,0.9,45901.0,"Yondó (Casabe) - Antioquia, Colombia",Manual,6.91,-74.147,YONDÓ (Casabe),ANTIOQUIA,893,05
43853.150046296294,7299,-74044,0.008,4.5778,MLr_vmm,0.4,80,0.6,0.6,45901.0,"Cantagallo - Bolívar, Colombia",Manual,7.299,-74.044,CANTAGALLO,BOLÍVAR,160,13
43854.00126157407,7175,-73902,0.008,0.0001,MLr_vmm,0.6,140,45689.0,45689.0,45810.0,"Barrancabermeja - Santander, Colombia",Manual,7.175,-73.902,BARRANCABERMEJA,SANTANDER,081,68
43854.0546412037,6057,-74287,0.022,4.5748,MLr_vmm,0.4,65,0.6,0.6,45810.0,"Puerto Boyacá - Boyacá, Colombia",Manual,6.057,-74.287,PUERTO BOYACÁ,BOYACÁ,572,15
43854.36814814815,6626,-74028,0.016,0.0001,MLr_vmm,0.5,107,45748.0,45748.0,4.0,"Puerto Parra - Santander, Colombia",Manual,6.626,-74.028,PUERTO PARRA,SANTANDER,573,68
43855.26466435185,7064,-73328,0.003,0.0001,MLr_vmm,0.6,74,45748.0,45748.0,45842.0,"Girón - Santander, Colombia",Manual,7.064,-73.328,GIRÓN,SANTANDER,307,68
43855.80782407407,6376,-74749,0.01,4.5778,MLr_vmm,0.8,74,45717.0,45717.0,45722.0,"Caracolí - Antioquia, Colombia",Manual,6.376,-74.749,CARACOLÍ,ANTIOQUIA,142,05
43857.940347222226,6933,-74583,0.002,4.569,MLr_vmm,0.9,40,1.0,1.0,45810.0,"Remedios - Antioquia, Colombia",Manual,6.933,-74.583,REMEDIOS,ANTIOQUIA,604,05
43858.13165509259,6608,-73574,0.02,4.5658,MLr_vmm,0.5,82,45717.0,45717.0,45727.0,"El Carmen - Santander, Colombia",Manual,6.608,-73.574,EL CARMEN,SANTANDER,235,68
43858.63064814815,7196,-73544,0.025,4.5658,MLr_vmm,0.4,64,0.6,0.6,45839.0,"Sabana de Torres - Santander, Colombia",Manual,7.196,-73.544,SABANA DE TORRES,SANTANDER,655,68
43859.380011574074,6220,-73612,0.007,4.5658,MLr_vmm,0.7,97,45717.0,45717.0,45753.0,"La Paz - Santander, Colombia",Manual,6.22,-73.612,LA PAZ,SANTANDER,397,68
43861.21643518518,6837,-73940,0.023,0.0001,MLr_vmm,0.3,122,0.6,0.6,45719.0,"Simacota - Santander, Colombia",Manual,6.837,-73.94,SIMACOTA,SANTANDER,745,68
43861.413310185184,6817,-73868,0.008,0.0001,MLr_vmm,0.7,114,45901.0,45901.0,45905.0,"Simacota - Santander, Colombia",Manual,6.817,-73.868,SIMACOTA,SANTANDER,745,68
43865.98884259259,7333,-74176,0.002,4.5749,MLr_vmm,0.6,57,0.6,0.6,45870.0,"San Pablo - Bolívar, Colombia",Manual,7.333,-74.176,SAN PABLO,BOLÍVAR,670,13
43866.06584490741,7352,-74167,0.008,4.5717,MLr_vmm,0.6,94,45658.0,45658.0,45692.0,"San Pablo - Bolívar, Colombia",Manual,7.352,-74.167,SAN PABLO,BOLÍVAR,670,13
43867.312731481485,7378,-73180,-0.001,4.5778,MLr_vmm,0.7,97,0.9,0.9,45902.0,"Rionegro - Santander, Colombia",Manual,7.378,-73.18,RIONEGRO,SANTANDER,615,68
43867.61269675926,6087,-74229,0.024,4.5809,MLr_vmm,0.3,62,0.6,0.6,45749.0,"Cimitarra - Santander, Colombia",Manual,6.087,-74.229,CIMITARRA,SANTANDER,190,68
43869.0219212963,7779,-73219,0.009,4.5717,MLr_vmm,0.4,132,0.7,0.7,45659.0,"La Esperanza - Norte de Santander, Colombia",Manual,7.779,-73.219,LA ESPERANZA,NORTE DE SANTANDER,385,54
43870.40994212963,6686,-74086,0.006,4.5748,MLr_vmm,0.3,69,0.6,0.6,45778.0,"Puerto Parra - Santander, Colombia",Manual,6.686,-74.086,PUERTO PARRA,SANTANDER,573,68
43871.00398148148,6085,-74230,0.008,4.5778,MLr_vmm,0.7,60,0.8,0.8,45871.0,"Bolivar - Santander, Colombia",Manual,6.085,-74.23,CIMITARRA,SANTANDER,190,68
43871.095821759256,7200,-73619,0.023,4.5717,MLr_vmm,0.3,54,0.5,0.5,45717.0,"Barrancabermeja - Santander, Colombia",Manual,7.2,-73.619,BARRANCABERMEJA,SANTANDER,081,68
43871.84862268518,6044,-74286,0.013,4.5658,MLr_vmm,0.4,67,0.8,0.8,45749.0,"Puerto Boyacá - Boyacá, Colombia",Manual,6.044,-74.286,PUERTO BOYACÁ,BOYACÁ,572,15
43872.3344212963,6366,-74350,0.003,4.5809,MLr_vmm,0.4,63,0.5,0.5,45748.0,"Cimitarra - Santander, Colombia",Manual,6.366,-74.35,CIMITARRA,SANTANDER,190,68
43873.38013888889,6477,-74012,0.029,4.5839,MLr_vmm,0.5,86,0.7,0.7,45717.0,"Cimitarra - Santander, Colombia",Manual,6.477,-74.012,CIMITARRA,SANTANDER,190,68
43875.06229166667,6093,-73942,0.011,4.5661,MLr_vmm,0.9,69,1.0,1.0,45840.0,"El Peñón - Santander, Colombia",Manual,6.093,-73.942,EL PEÑÓN,SANTANDER,250,68
43875.06762731481,5999,-73961,0.047,4.5748,MLr_vmm,0.4,101,45809.0,45809.0,45812.0,"Sucre - Santander, Colombia",Manual,5.999,-73.961,SUCRE,SANTANDER,773,68
